Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Total_kids
19656,94,25,4,9,6,8,32,3,2,1,3,7,3,11,1
45579,10,145,1,33,2,1,1,1,4,1,4,6,3,11,1
85485,73,630,26,611,44,18,54,1,6,6,6,2,3,11,0
55956,22,760,38,104,50,9,38,2,7,3,4,4,3,11,0
64191,30,420,15,186,151,38,15,3,5,3,13,3,3,11,1
38808,21,125,17,52,3,19,30,4,5,1,4,8,3,11,1
57183,51,464,5,64,7,0,70,8,9,1,7,8,3,11,2
23748,97,6,6,29,12,15,8,3,2,1,3,8,3,11,1
66303,56,1090,12,96,16,12,60,4,3,4,11,8,3,11,1
37368,4,3,2,11,2,2,10,1,1,0,2,6,3,11,1
40800,77,24,0,27,8,30,10,2,3,0,3,7,3,11,3
71847,95,737,21,106,55,63,210,0,6,7,9,3,3,11,0
46149,36,254,6,71,4,0,27,5,5,1,7,5,3,11,1
78687,13,817,185,687,145,55,241,1,4,6,8,2,3,11,0
49118,90,620,54,239,99,98,119,2,9,7,10,7,3,11,0
37633,49,13,4,20,0,0,1,2,1,0,3,9,3,11,2
39767,18,113,61,204,34,26,47,2,7,1,7,8,3,11,0
26997,89,7,23,78,133,49,144,2,4,2,5,7,3,11,0
33986,43,16,2,18,2,1,5,1,1,0,3,7,3,11,1
57091,82,462,0,24,6,0,4,2,9,2,5,7,3,11,1
46831,84,22,2,10,6,4,34,2,1,2,2,4,3,11,2
83151,80,968,147,842,137,42,210,1,5,7,10,2,3,11,0
52531,68,283,112,151,51,72,125,2,7,2,10,6,3,11,0
15759,12,1,2,5,6,0,3,1,1,0,2,7,3,11,0
22804,75,14,1,7,2,1,1,1,2,0,2,9,3,11,1
43050,10,30,5,24,6,3,8,2,2,0,4,5,3,11,1
42997,91,4,0,5,0,1,5,1,1,0,2,7,3,11,2
48918,21,52,0,9,0,0,1,2,1,0,4,4,3,11,2
60033,28,62,1,57,19,11,48,2,2,1,5,2,3,11,1
34043,97,20,2,14,3,0,10,1,2,0,2,9,3,11,1
57811,49,545,7,114,37,21,78,5,7,2,11,5,3,11,1
78569,14,558,79,622,207,175,95,1,4,6,4,1,3,11,0
7500,5,6,5,4,13,4,25,4,2,1,3,6,3,11,2
157733,37,39,1,9,2,0,8,0,1,0,1,1,3,11,1
94384,62,1111,24,790,160,45,172,0,5,8,5,2,3,11,0
23148,83,4,6,8,6,3,10,1,2,0,3,7,3,11,0
44267,48,183,5,65,3,5,49,5,5,2,4,9,3,11,2
71626,94,546,72,376,94,145,72,1,5,5,8,3,3,11,0
60894,61,606,7,155,10,0,54,5,10,3,8,7,3,11,1
50200,70,266,6,51,8,6,64,6,7,1,5,8,3,11,2
81051,43,1142,29,249,38,29,14,1,5,5,12,2,3,11,0
65169,23,1074,0,69,0,0,46,1,10,4,13,6,3,11,0
59868,37,771,51,154,54,10,154,7,11,2,12,6,3,11,1
65695,50,371,32,189,0,58,6,2,5,4,10,4,3,11,1
64857,78,556,14,717,210,0,43,1,7,5,10,4,3,11,0
45143,74,202,5,74,11,5,14,3,6,1,5,7,3,11,1
74805,14,209,162,209,41,162,37,5,4,7,10,2,3,11,1
59060,77,35,40,111,36,40,12,3,3,1,7,4,3,11,1
27238,39,37,0,17,0,0,3,3,3,0,3,9,3,11,2
47009,89,171,45,73,59,10,90,4,3,2,8,4,3,11,1
46094,62,12,2,20,3,2,5,1,1,0,3,7,3,11,2
40321,59,44,4,21,6,0,27,2,3,0,3,7,3,11,2
37235,68,20,2,9,4,6,20,1,1,1,2,4,3,11,1
81843,13,779,86,537,34,69,138,1,5,9,12,3,3,11,0
46692,37,170,6,97,24,12,88,3,6,1,5,6,3,11,1
77382,36,491,48,231,112,105,134,2,5,7,12,1,3,11,1
37774,28,173,8,107,7,2,176,4,7,2,3,9,3,11,2
18393,2,7,10,13,16,0,4,2,3,0,3,8,3,11,1
72828,17,1205,0,235,19,14,205,6,6,3,13,7,3,11,1
24711,86,10,7,25,6,3,7,1,3,0,3,7,3,11,0
45503,54,97,4,44,6,1,18,1,3,1,4,5,3,11,1
6560,2,67,11,26,4,3,262,0,1,0,1,17,3,11,0
71604,3,345,53,528,98,75,97,1,8,3,5,4,3,11,0
27244,84,6,5,17,3,24,46,2,2,2,2,7,3,11,1
48752,8,73,57,100,71,15,0,5,6,1,5,9,3,11,2
71434,4,711,36,217,172,96,168,3,7,4,7,4,3,11,1
90842,57,774,70,118,182,187,93,1,4,9,13,1,3,11,0
88097,24,163,0,480,0,126,75,1,6,5,8,9,3,11,1
51948,51,82,33,54,71,30,41,2,5,2,4,5,3,11,1
71853,29,358,108,413,141,97,32,1,2,8,6,1,3,11,0
35876,13,66,2,40,4,3,14,1,3,1,3,6,3,11,0
40049,23,13,6,7,0,3,3,1,1,0,3,6,3,11,1
39660,36,139,13,78,20,13,36,3,7,1,3,9,3,11,1
50127,88,274,0,21,4,6,15,1,5,1,6,6,3,11,1
43263,2,262,6,61,0,10,102,3,5,2,6,5,3,11,1
62845,3,1099,0,45,0,0,34,11,3,4,10,8,3,11,2
18929,15,32,0,8,23,4,18,1,1,0,4,6,3,11,0
24367,58,2,4,2,0,11,5,1,1,0,2,9,3,11,1
33249,11,6,10,21,19,14,42,2,2,1,3,6,3,11,1
26887,27,6,7,4,3,4,6,1,1,0,3,6,3,11,1
50150,32,135,46,92,65,61,11,2,5,2,7,5,3,11,0
62061,12,641,7,84,0,30,38,3,10,4,7,6,3,11,1
85696,88,714,76,395,116,0,12,1,4,6,9,1,3,11,0
76542,91,794,73,573,0,29,14,1,4,8,10,2,3,11,0
70515,12,420,0,452,182,64,140,1,6,6,4,2,3,11,0
18227,21,1,2,7,4,3,11,1,0,1,2,8,3,11,1
69139,23,86,12,75,33,15,6,1,4,1,5,4,3,11,1
69109,10,823,25,459,124,29,95,1,6,6,7,4,3,11,0
69627,35,231,161,215,171,30,53,2,8,2,11,5,3,11,1
38136,69,8,15,27,0,20,33,2,3,1,2,8,3,11,1
62159,68,182,17,259,77,70,29,1,6,2,10,4,3,11,0
80695,85,557,129,984,193,37,18,1,5,8,5,2,3,11,0
33316,34,79,1,31,4,4,12,3,2,1,4,6,3,11,2
58554,55,368,24,68,38,0,88,6,8,2,6,7,3,11,2
17256,10,6,4,14,8,8,22,2,2,1,2,8,3,11,1
53034,30,160,15,196,15,11,50,8,6,1,7,8,3,11,2
52203,36,488,21,238,56,108,28,1,8,7,11,6,3,11,0
59601,14,691,7,69,0,7,23,4,2,2,7,8,3,11,1
75154,79,543,10,205,160,143,82,1,6,3,6,3,3,11,1
47025,52,254,7,108,20,0,26,3,6,3,5,6,3,11,1
37971,97,5,4,10,2,2,7,1,1,0,3,8,3,11,1
41335,24,112,19,21,16,14,5,3,4,1,4,7,3,11,1
67267,0,134,11,59,15,2,30,1,3,2,5,2,3,11,1
57338,96,143,6,52,11,8,17,2,4,1,5,5,3,11,1
50523,89,51,4,24,4,7,1,2,2,0,4,6,3,11,2
35791,94,27,0,5,0,0,3,2,1,0,3,8,3,11,3
50611,98,459,0,24,6,0,4,6,4,5,7,6,3,11,1
56242,72,689,8,167,11,8,88,5,8,4,11,6,3,11,1
48904,1,283,10,38,0,13,27,4,7,2,4,8,3,11,1
56243,26,347,0,35,4,3,7,6,4,2,8,5,3,11,3
21355,5,5,13,14,0,5,31,2,2,1,2,6,3,11,1
57420,22,280,0,18,0,0,24,3,5,1,6,7,3,11,1
46390,56,95,14,64,2,9,38,1,4,2,3,7,3,11,1
54342,74,84,10,34,11,10,28,4,3,1,4,6,3,11,2
20895,24,18,3,17,3,0,4,1,2,0,3,9,3,11,1
92344,9,992,24,694,51,19,119,0,5,10,5,1,3,11,0
26907,10,9,1,7,0,3,2,2,1,0,3,7,3,11,2
44964,35,19,1,17,2,0,2,1,1,0,3,8,3,11,2
75507,56,709,93,374,104,80,80,1,8,6,6,3,3,11,0
53761,7,158,0,76,13,7,71,6,4,4,3,5,3,11,2
22682,51,10,14,29,4,2,36,3,2,1,4,4,3,11,1
38887,17,25,1,13,0,0,3,1,1,0,3,7,3,11,1
41658,30,8,4,12,15,4,29,2,1,1,2,4,3,11,2
29791,21,14,0,6,0,0,0,2,2,0,3,5,3,11,1
63915,2,622,7,115,30,0,15,2,6,3,12,5,3,11,2
39996,85,11,0,3,0,0,1,1,1,0,2,6,3,11,2
26759,65,25,3,16,8,5,2,2,2,1,3,6,3,11,1
63841,64,635,15,100,20,7,131,1,9,3,9,6,3,11,1
51039,11,100,64,79,65,0,109,2,6,2,4,7,3,11,2
60544,92,201,2,43,3,5,35,4,5,1,5,6,3,11,2
65685,54,642,14,49,0,7,57,1,9,2,9,5,3,11,1
37716,4,97,1,41,6,2,41,2,4,1,3,7,3,11,1
36864,53,204,5,39,17,0,89,3,5,2,4,8,3,11,1
44511,39,513,7,133,46,14,14,6,8,4,8,8,3,11,1
36947,49,88,3,21,4,1,29,4,3,0,4,9,3,11,2
47352,70,172,12,112,8,0,15,4,6,1,5,7,3,11,1
67087,40,329,35,222,130,35,43,2,7,5,8,4,3,11,1
57045,40,296,13,104,11,13,17,3,4,2,9,3,3,11,1
36957,43,100,2,16,2,1,31,4,3,2,2,9,3,11,2
69389,17,422,7,238,69,46,15,1,7,2,12,4,3,11,1
80134,40,1218,16,272,104,0,80,2,5,3,6,6,3,11,1
43142,84,5,1,7,2,1,4,1,1,0,2,7,3,11,2
80589,25,507,93,520,242,40,26,1,5,10,5,1,3,11,0
34412,62,52,12,50,4,36,55,3,5,0,3,9,3,11,1
57537,83,191,56,139,51,8,100,4,4,3,8,4,3,11,1
22634,47,2,23,11,8,6,46,1,2,1,2,8,3,11,0
51315,45,68,28,39,16,30,41,1,2,2,5,2,3,11,0
36026,34,20,4,10,6,4,17,2,2,0,3,6,3,11,3
24639,3,20,3,16,0,4,1,3,2,0,4,6,3,11,2
34578,1,7,0,1,0,0,0,1,1,0,2,6,3,11,3
65704,18,279,172,74,38,8,246,1,2,10,10,1,3,11,0
63810,45,977,12,253,16,12,101,4,4,3,12,8,3,11,1
54132,81,30,1,8,0,0,3,1,1,0,3,7,3,11,1
18690,77,6,1,7,23,4,19,1,1,1,2,8,3,11,0
28164,23,3,18,26,11,8,12,3,2,0,4,7,3,11,1
34596,48,14,0,2,0,0,7,1,1,0,2,8,3,11,1
43269,61,10,1,7,0,0,1,1,1,0,2,8,3,11,1
38741,60,7,10,17,8,6,13,2,2,0,3,7,3,11,2
31907,75,33,87,64,175,16,74,1,6,1,6,7,3,11,0
27100,64,12,0,13,2,0,10,1,1,0,3,7,3,11,1
31163,54,2,3,10,11,2,10,1,1,0,3,6,3,11,1
92533,84,693,21,118,110,147,42,1,6,5,11,2,3,11,0
34853,75,9,3,15,2,3,2,2,2,0,3,6,3,11,2
70844,16,129,26,67,3,67,2,5,6,1,5,7,3,11,2
31086,79,16,2,11,3,0,16,2,1,1,2,8,3,11,2
60544,92,201,2,43,3,5,35,4,5,1,5,6,3,11,2
20491,16,5,4,5,4,2,10,1,0,1,2,7,3,11,0
42523,96,14,36,11,3,26,35,1,1,1,4,2,3,11,0
39922,30,29,12,59,19,1,36,2,3,0,4,8,3,11,1
33402,60,26,2,19,10,5,8,3,2,1,3,8,3,11,2
36408,11,9,1,4,3,2,3,1,1,0,2,6,3,11,2
21645,75,14,0,23,4,5,19,3,3,0,3,9,3,11,1
78427,36,972,19,595,180,26,138,3,3,7,10,3,3,11,0
82657,71,966,168,672,246,105,126,1,7,5,10,4,3,11,0
51876,88,99,27,102,28,48,6,1,2,2,8,1,3,11,0
78041,93,482,35,553,72,160,17,1,4,4,9,2,3,11,0
52852,93,714,8,99,11,0,47,4,10,7,5,8,3,11,1
70038,54,587,54,348,71,54,130,1,4,4,8,2,3,11,0
69401,41,399,27,159,58,8,39,4,4,4,5,2,3,11,1
46053,46,56,10,92,19,7,25,3,3,2,4,5,3,11,1
77343,28,227,151,573,98,54,31,1,3,4,9,1,3,11,0
73892,40,703,102,601,0,58,43,1,3,11,8,1,3,11,0
40304,82,37,0,17,0,0,3,1,2,0,3,7,3,11,1
32727,38,167,13,180,86,13,70,2,7,3,5,8,3,11,0
68695,3,458,81,356,106,50,40,1,4,4,7,2,3,11,0
43300,87,91,3,52,2,1,31,3,4,0,4,8,3,11,1
26290,49,15,8,16,11,5,22,4,2,0,4,6,3,11,2
93790,16,1302,68,731,89,114,45,0,6,7,12,2,3,11,0
38410,65,153,64,123,116,64,14,2,5,2,9,6,3,11,0
64866,9,508,5,21,7,5,10,4,7,3,7,5,3,11,1
57957,24,290,59,177,77,5,29,7,4,6,8,3,3,11,1
46015,25,38,0,2,0,0,6,1,1,0,3,7,3,11,2
16531,43,2,13,6,7,5,11,3,3,0,3,7,3,11,1
28072,10,30,0,10,2,0,5,1,1,0,3,7,3,11,1
49476,29,386,23,95,54,41,196,4,2,11,5,2,3,11,1
50725,45,443,10,75,0,10,48,4,8,1,8,8,3,11,1
83844,57,901,31,345,75,31,191,1,4,4,11,1,3,11,0
41145,20,9,0,3,0,0,1,1,0,0,3,3,3,11,2
67419,29,846,84,352,91,56,42,4,9,4,8,5,3,11,1
23162,82,8,3,9,19,4,22,3,1,1,3,6,3,11,2
34380,68,72,7,58,13,1,24,4,4,1,3,8,3,11,1
34704,65,29,0,5,0,1,5,1,1,0,3,5,3,11,1
94871,99,169,24,553,188,0,144,1,8,5,4,7,3,11,2
65148,9,460,35,422,33,12,153,2,6,6,7,4,3,11,1
39898,20,69,8,26,12,7,12,2,3,0,4,7,3,11,1
64857,78,556,14,717,210,0,43,1,7,5,10,4,3,11,0
59892,26,73,0,13,0,1,0,1,2,1,3,3,3,11,1
41020,68,112,1,54,7,7,36,1,3,2,4,3,3,11,0
57072,79,944,0,60,0,0,30,2,7,5,13,5,3,11,1
60474,25,265,199,303,234,9,170,7,10,2,12,7,3,11,1
62807,83,526,28,135,10,21,99,3,5,3,12,5,3,11,1
19414,32,2,3,12,3,5,7,1,1,0,3,8,3,11,1
19107,49,2,4,9,10,5,16,2,1,0,3,7,3,11,1
75484,50,378,97,259,197,194,34,2,7,3,6,4,3,11,1
70379,84,553,25,142,65,67,8,3,6,3,13,4,3,11,1
79419,96,751,127,687,20,15,31,1,4,6,4,2,3,11,0
64014,56,406,0,30,0,0,8,7,8,2,5,7,3,11,3
76998,85,1449,89,161,69,35,107,2,11,8,8,6,3,11,1
49854,63,123,17,171,39,0,30,5,6,2,5,6,3,11,1
60585,17,267,42,309,55,42,21,10,7,4,9,5,3,11,2
42873,11,209,0,40,3,2,15,4,6,1,4,8,3,11,2
87679,62,1259,172,815,97,148,33,1,7,11,10,4,3,11,0
57867,48,344,35,178,15,23,17,7,7,2,9,6,3,11,1
35765,86,22,3,30,0,5,15,2,2,0,4,6,3,11,1
65492,73,247,161,295,210,85,47,2,4,7,13,2,3,11,0
32952,36,38,0,12,3,1,1,1,2,0,3,7,3,11,1
53374,34,896,10,101,13,10,34,6,4,2,9,9,3,11,1
71706,16,931,56,253,91,98,14,4,9,5,7,5,3,11,1
68487,48,758,12,385,33,89,89,1,9,7,13,4,3,11,0
53253,61,216,9,57,20,9,125,7,4,3,5,5,3,11,2
31163,54,2,3,10,11,2,10,1,1,0,3,6,3,11,1
42014,56,244,15,108,4,15,50,6,7,1,6,8,3,11,1
54108,74,539,6,91,8,6,97,13,8,2,9,8,3,11,2
49667,35,1181,26,120,17,13,39,2,5,10,5,8,3,11,0
63206,65,750,8,125,11,8,26,1,4,3,6,2,3,11,0
57136,48,306,5,109,21,109,92,9,5,2,10,6,3,11,2
46772,88,350,104,189,197,151,57,6,11,8,5,8,3,11,1
78931,19,331,197,170,58,152,35,1,2,8,13,1,3,11,0
53977,21,620,16,165,0,24,82,5,5,5,12,5,3,11,1
84219,27,434,137,400,45,137,45,1,3,4,10,1,3,11,0
46098,86,57,0,27,0,0,36,4,3,2,2,8,3,11,2
73538,92,811,76,428,99,137,107,3,10,4,9,7,3,11,1
79529,1,423,42,706,73,197,197,1,4,8,9,2,3,11,0
20981,14,2,12,10,6,13,30,1,3,1,2,8,3,11,0
51766,74,60,51,87,6,20,51,2,4,2,4,5,3,11,1
55759,84,675,0,85,10,7,77,5,10,3,8,8,3,11,1
33039,4,30,8,12,8,8,12,1,2,0,4,5,3,11,1
37787,50,40,1,40,4,3,18,1,3,0,3,8,3,11,1
27242,2,3,17,26,20,1,39,2,2,0,3,9,3,11,1
87188,73,910,111,724,49,74,55,1,10,2,6,3,3,11,0
69930,21,252,98,827,219,70,196,1,4,5,12,3,3,11,0
37697,82,34,6,21,11,4,8,1,2,1,3,6,3,11,1
37401,14,19,3,19,3,1,3,2,2,0,3,7,3,11,1
3502,56,2,1,1,0,0,1,0,0,0,0,14,3,11,1
58597,20,490,0,184,10,28,21,12,7,4,9,7,3,11,2
82032,54,332,194,377,149,125,57,0,4,6,7,1,3,11,0
28087,77,53,8,17,13,0,21,3,2,2,2,7,3,11,2
74004,5,784,48,560,42,176,48,1,4,6,4,3,3,11,0
19740,65,7,11,3,10,4,20,2,1,1,3,5,3,11,1
57036,33,1171,43,219,19,14,47,4,6,3,13,9,3,11,1
53083,65,215,7,33,3,0,13,6,5,1,5,7,3,11,2
69283,41,674,62,134,0,26,8,4,7,3,13,5,3,11,1
46098,86,57,0,27,0,0,36,4,3,2,2,8,3,11,2
23331,92,5,36,7,0,10,45,2,3,0,3,8,3,11,1
23331,97,104,20,101,24,15,5,6,5,1,5,9,3,11,1
9255,91,9,0,7,2,0,4,1,1,1,2,8,3,11,1
67786,0,431,82,441,80,20,102,1,3,6,6,1,3,11,0
71969,59,1000,0,76,0,0,10,3,3,4,9,8,3,11,1
59235,4,448,40,469,80,0,91,3,11,2,12,7,3,11,1
31928,5,33,4,24,4,2,5,2,3,0,4,7,3,11,1
74881,48,505,72,270,36,27,54,4,9,2,12,5,3,11,2
65819,99,267,38,701,149,165,63,1,5,4,10,3,3,11,0
51411,81,14,0,3,0,0,1,1,0,0,3,5,3,11,3
51983,95,631,0,115,10,7,30,3,9,2,10,7,3,11,1
42386,43,65,4,16,0,4,11,1,3,0,3,8,3,11,1
30390,5,10,12,12,25,1,20,1,2,0,3,6,3,11,0
30983,50,51,4,50,12,1,49,1,4,0,3,8,3,11,0
66033,76,293,35,179,46,59,65,2,8,3,7,7,3,11,1
37284,46,11,1,2,2,1,6,1,0,0,3,6,3,11,2
57530,68,50,1,27,6,7,1,1,1,1,4,1,3,11,1
76800,33,173,26,255,35,71,81,1,4,4,7,1,3,11,0
63943,50,423,184,368,13,97,21,1,6,4,6,5,3,11,1
76081,85,292,30,415,63,33,200,1,4,5,4,2,3,11,0
67445,63,757,80,217,29,80,11,5,9,6,12,6,3,11,1
37054,89,12,1,6,0,1,5,2,1,0,3,7,3,11,2
47175,81,167,2,44,6,2,19,7,4,2,4,8,3,11,2
31859,77,3,1,3,8,0,5,1,1,0,2,7,3,11,1
27215,50,30,5,22,8,9,28,4,2,1,4,6,3,11,3
70179,10,532,88,168,69,44,133,3,7,3,13,5,3,11,1
39922,30,29,12,59,19,1,36,2,3,0,4,8,3,11,1
49681,66,411,0,26,0,0,21,6,7,1,7,7,3,11,2
24645,16,5,3,4,4,1,0,1,1,0,2,8,3,11,1
79865,12,71,99,278,185,121,38,1,5,10,5,1,3,11,1
44322,30,46,0,40,3,0,3,2,3,0,3,8,3,11,1
47958,8,268,11,88,15,3,22,2,6,3,5,5,3,11,1
63972,93,928,63,254,0,12,12,4,5,4,10,4,3,11,1
75315,14,459,15,171,142,23,31,2,5,4,12,2,3,11,1
55517,53,483,0,108,0,6,36,5,11,1,6,9,3,11,2
75283,26,733,9,180,12,19,66,11,6,3,5,4,3,11,3
82800,23,1006,22,115,59,68,45,1,7,6,12,3,3,11,0
38998,92,34,1,14,0,0,5,3,2,0,3,8,3,11,2
90638,29,1156,120,915,94,144,96,1,3,4,10,1,3,11,0
27161,41,7,4,23,7,0,11,1,1,0,3,7,3,11,1
42014,56,244,15,108,4,15,50,6,7,1,6,8,3,11,1
38201,19,233,0,23,0,0,12,4,5,1,5,8,3,11,1
45203,4,35,3,67,10,8,24,1,3,1,3,6,3,11,2
81574,89,1252,0,465,46,35,0,1,4,5,8,1,3,11,0
34935,71,34,4,66,3,10,20,1,2,1,4,7,3,11,0
60482,81,255,43,134,37,14,24,1,7,2,7,7,3,11,1
34633,31,8,1,5,0,0,1,1,1,0,2,6,3,11,3
78093,53,368,32,639,13,43,10,1,4,7,5,1,3,11,0
82460,78,255,47,573,52,32,15,1,5,3,6,1,3,11,0
45903,80,33,8,10,2,10,3,2,2,1,3,4,3,11,1
81361,18,163,23,424,27,65,76,1,3,10,13,1,3,11,0
35860,37,15,0,8,4,2,20,2,1,1,2,5,3,11,2
40442,52,45,12,52,25,22,13,4,3,1,4,7,3,11,2
61482,39,48,58,68,16,66,43,1,3,2,6,2,3,11,0
34968,11,158,6,45,8,2,2,7,3,2,5,7,3,11,1
75794,33,754,160,625,63,32,48,1,7,5,12,3,3,11,0
31497,22,108,1,28,13,1,4,2,3,1,4,8,3,11,1
74268,83,199,66,315,97,174,41,1,4,3,5,2,3,11,0
13724,43,2,7,5,2,15,27,1,2,0,2,9,3,11,1
45143,74,202,5,74,11,5,14,3,6,1,5,7,3,11,1
52569,54,85,0,3,0,0,7,1,2,0,4,3,3,11,1
48432,3,322,3,50,4,3,42,5,7,1,6,8,3,11,1
17144,96,18,2,19,0,2,6,5,3,0,4,7,3,11,2
36108,68,141,8,129,3,11,47,3,7,1,4,9,3,11,1
76445,2,739,107,309,140,80,35,1,2,5,13,6,3,11,1
36663,40,18,0,6,3,3,5,1,1,1,3,2,3,11,1
53843,64,378,0,88,19,4,73,4,8,5,3,7,3,11,1
90226,26,1083,108,649,253,151,108,1,4,7,12,2,3,11,0
70638,69,1016,12,215,16,12,63,1,4,5,10,3,3,11,0
44512,57,23,1,6,0,0,2,2,1,0,3,4,3,11,2
27116,78,12,1,21,2,2,3,2,2,0,3,7,3,11,2
54072,71,35,0,4,0,0,0,1,2,0,2,8,3,11,2
71855,59,548,31,422,0,112,28,4,5,5,11,3,3,11,1
51250,28,342,32,230,34,32,40,5,10,5,4,9,3,11,1
60432,61,365,3,15,4,3,11,5,7,2,5,6,3,11,1
65526,22,397,19,69,12,0,9,1,4,4,8,2,3,11,1
68655,95,456,19,832,75,118,38,1,4,5,11,3,3,11,0
12393,38,5,6,15,11,7,13,1,2,0,3,9,3,11,0
64509,19,836,185,575,24,25,77,1,6,3,9,4,3,11,0
33955,92,100,2,128,23,7,10,4,5,1,5,8,3,11,1
31353,24,10,0,10,3,1,7,2,1,1,2,8,3,11,2
55434,21,238,115,215,169,69,76,3,5,3,13,4,3,11,1
28359,35,6,0,5,2,1,2,1,1,0,2,7,3,11,1
57100,9,158,11,99,15,11,17,2,3,2,7,3,3,11,1
69139,23,86,12,75,33,15,6,1,4,1,5,4,3,11,1
52973,92,856,0,76,12,9,199,7,9,6,9,8,3,11,1
51717,55,98,1,17,0,1,5,1,3,0,4,7,3,11,1
18793,14,4,16,20,0,17,20,3,2,0,4,8,3,11,1
66664,78,398,96,447,220,96,32,1,5,7,6,3,3,11,0
50664,64,313,8,104,6,4,126,9,8,1,6,9,3,11,2
54414,49,109,18,16,24,26,18,4,3,1,5,4,3,11,2
54549,8,216,2,6,0,0,9,2,5,1,4,7,3,11,1
47111,35,595,71,153,120,112,41,6,3,2,10,9,3,11,1
41003,11,123,133,142,71,44,88,1,6,2,8,6,3,11,0
19444,8,16,0,23,3,2,10,3,4,1,2,7,3,11,1
36301,53,11,12,35,3,5,12,1,3,0,3,7,3,11,1
73059,36,410,112,420,0,82,71,1,9,3,13,4,3,11,1
42731,64,159,2,51,6,2,24,3,4,1,5,5,3,11,1
52854,43,105,0,10,0,1,0,2,2,1,4,5,3,11,2
22775,40,5,1,8,0,0,1,1,1,0,2,8,3,11,1
46681,52,269,15,69,15,19,38,2,4,6,4,5,3,11,2
59821,11,629,0,70,0,0,35,6,11,2,7,8,3,11,1
50002,21,443,5,71,21,16,82,2,8,2,7,7,3,11,1
69755,23,217,77,373,111,23,93,1,3,6,12,1,3,11,0
44078,17,24,1,10,2,0,4,2,2,0,3,5,3,11,2
30560,6,9,1,5,4,5,7,1,1,0,3,7,3,11,1
35924,56,8,0,14,2,3,7,1,1,0,3,5,3,11,2
64140,71,1459,0,61,0,15,215,5,2,5,6,5,3,11,2
56386,51,230,48,214,13,32,75,8,9,1,7,9,3,11,2
24594,94,1,3,6,10,0,9,1,1,0,3,5,3,11,1
75774,27,340,21,134,258,14,56,1,7,5,8,4,3,11,1
39228,1,7,1,6,0,3,3,1,0,0,3,4,3,11,0
58494,56,298,7,68,4,0,19,2,6,2,6,6,3,11,1
58684,71,479,35,179,28,7,85,1,5,3,12,2,3,11,0
57136,18,267,140,599,34,12,127,1,7,5,7,6,3,11,0
56551,48,67,4,32,17,2,16,3,2,1,4,4,3,11,2
22448,86,3,1,8,23,2,18,3,2,1,3,3,3,11,1
82014,48,980,37,265,35,163,31,1,3,6,12,6,3,11,0
34213,2,50,4,28,6,3,26,3,3,1,2,9,3,11,2
157146,13,1,0,1725,2,1,1,0,0,28,0,1,3,11,0
25358,57,19,0,5,0,0,8,2,1,0,3,6,3,11,1
35544,77,30,5,23,4,1,4,1,2,0,3,7,3,11,1
36634,0,213,9,76,4,3,30,3,5,2,5,7,3,11,1
62670,57,539,30,92,80,46,38,1,5,3,13,3,3,11,1
50334,24,284,16,160,84,16,134,6,7,4,6,6,3,11,1
72066,55,1003,34,536,134,51,34,1,4,6,6,2,3,11,0
50729,62,239,13,143,45,4,52,9,6,2,7,6,3,11,2
34916,89,51,23,82,33,0,42,4,5,1,3,9,3,11,2
64892,77,527,24,230,32,24,65,2,6,4,12,4,3,11,1
43602,45,19,5,12,10,3,19,3,3,1,2,6,3,11,2
33996,46,40,2,15,8,0,6,1,1,1,3,4,3,11,0
41473,80,21,8,20,15,3,9,1,2,0,3,7,3,11,1
63246,60,593,30,91,29,22,7,1,6,3,12,4,3,11,2
36732,71,21,5,3,10,1,7,3,1,1,4,2,3,11,2
69084,43,1181,107,199,39,30,30,2,7,3,13,8,3,11,1
77766,97,1004,59,265,115,59,27,2,11,10,11,6,3,11,1
37929,49,202,2,46,3,2,10,2,4,2,5,7,3,11,0
86610,66,446,107,768,33,196,53,1,5,6,6,2,3,11,0
80141,20,1184,102,673,52,40,40,1,7,4,10,6,3,11,0
72635,54,390,22,323,104,35,107,1,6,8,6,3,3,11,0
69016,61,726,53,363,123,107,161,4,8,9,13,5,3,11,1
20193,18,8,8,22,24,11,9,1,1,1,4,4,3,11,0
27573,45,50,15,110,39,15,15,4,5,1,4,8,3,11,1
15862,26,1,1,4,11,9,10,1,1,0,3,8,3,11,1
49544,0,308,0,73,0,0,23,2,5,1,8,7,3,11,1
33228,28,22,2,31,7,4,5,1,2,0,3,7,3,11,1
70440,49,690,117,499,76,102,88,1,5,10,7,3,3,11,0
38232,84,43,5,28,7,6,33,4,3,1,3,5,3,11,2
22554,38,27,0,10,0,0,4,4,2,0,4,5,3,11,2
23536,53,6,0,3,0,0,1,1,0,0,3,3,3,11,1
49413,88,205,7,41,3,2,46,2,4,2,5,5,3,11,1
42231,99,24,0,8,0,1,4,1,1,0,3,5,3,11,2
78789,12,667,50,850,21,83,83,1,4,6,5,2,3,11,0
56534,35,691,7,61,10,0,46,4,10,4,7,8,3,11,1
58350,5,493,26,206,116,80,80,4,8,3,12,6,3,11,1
81217,77,493,70,324,146,40,84,1,3,7,11,1,3,11,0
